RespId,Weight,Age,Education,Race,Gender,Income_cat,Voter_category,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10
477389,1.0221,50,College,White,Female,Less than $40k,sporadic,1,2,1,1,1,1,1,1,1,3,1,2,1,1,4,1,1,1,1,2,3,1,1,4,1,1,3,3,2,2,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,3,3,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477390,0.8699,25,College,White,Male,$75-125k,Never,1,2,2,3,1,3,3,1,4,2,1,2,4,3,3,2,3,2,2,2,3,3,1,2,2,3,3,1,1,2,2,2,2,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,2,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477392,0.8595,30,College,Black,Female,$75-125k,always,1,3,2,3,2,3,1,1,2,2,2,3,2,1,2,3,1,1,1,2,1,2,1,2,1,2,3,2,2,2,2,3,2,2,2,4,4,4,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,3,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477393,0.8744,35,College,Black,Female,$75-125k,sporadic,1,3,4,4,3,4,2,2,1,1,1,1,2,2,1,1,4,1,1,4,2,1,1,4,1,3,1,1,1,1,4,1,4,1,4,3,4,4,2,2,1,1,2,2,1,2,1,1,5,1,3,1,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,-1,3,2,4,1,1,1,1,1,2,2,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477395,1.0817,50,College,Mixed,Female,Less than $40k,always,1,2,2,2,1,2,2,2,2,1,1,1,3,3,3,2,2,2,2,2,3,1,1,2,1,2,2,2,1,2,1,2,2,2,1,3,4,4,2,1,2,2,2,2,2,2,1,2,5,1,2,1,1,1,4,2,1,2,2,2,2,1,1,2,2,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477396,0.7605,28,College,White,Male,$75-125k,sporadic,2,4,4,2,2,1,2,2,3,2,4,4,1,1,1,4,4,2,4,4,4,3,2,4,1,3,4,2,2,4,4,4,2,3,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,3,-1,3,1,4,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
477397,0.6799,78,High school or less,Black,Male,Less than $40k,sporadic,2,2,2,3,1,2,1,2,1,2,1,1,4,1,3,2,1,1,1,2,3,2,1,3,1,3,2,2,1,2,2,2,2,2,1,2,4,3,2,2,1,2,2,2,2,2,2,2,5,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,2,1,1,1,2,2,2,2,2,2,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477398,0.5849,49,College,Black,Female,$75-125k,always,1,1,2,4,2,3,1,1,1,2,4,1,4,3,2,4,2,2,1,2,1,1,1,3,1,4,3,2,2,3,3,3,3,3,1,2,3,4,2,1,2,2,2,1,1,1,2,2,5,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,2,1,1,1,2,1,2,1,2,2,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477399,1.7998,28,High school or less,Hispanic,Female,Less than $40k,Never,4,4,2,4,4,4,4,1,2,1,1,2,1,1,1,1,2,3,3,3,3,3,2,4,1,4,4,4,1,4,4,3,3,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,5,5,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,1,-1,-1,1,1,-1,2,2,6,3,2,4,4,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0
477400,0.4192,59,College,Hispanic,Male,$125k or more,always,1,1,1,1,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,3,3,2,1,2,2,2,3,2,2,2,3,3,2,2,1,3,3,4,2,2,2,2,2,2,1,2,2,2,1,4,1,1,1,4,4,2,2,2,2,2,2,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477401,0.7536,72,College,White,Male,Less than $40k,sporadic,1,3,2,2,1,2,1,1,3,2,2,1,2,3,2,2,2,3,3,3,2,3,1,2,1,4,2,2,1,2,2,2,1,1,1,2,4,4,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,2,3,2,1,2,1,2,1,2,1,1,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477402,1.103,59,College,White,Female,$125k or more,sporadic,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,1,1,1,2,1,1,1,2,2,2,4,2,4,3,2,4,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477404,1.0274,34,College,White,Male,$75-125k,sporadic,2,1,2,4,1,3,3,1,3,1,2,3,2,1,1,3,2,2,2,3,3,3,1,3,1,2,3,1,1,2,2,3,3,2,2,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,3,3,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477405,0.4689,48,College,Black,Male,$125k or more,always,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,3,1,4,3,4,3,2,4,2,3,2,1,3,4,4,2,2,2,2,2,2,1,1,1,2,5,2,3,2,3,3,3,2,2,2,2,2,2,2,1,2,2,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477408,0.8768,25,College,White,Male,$75-125k,Never,2,3,2,3,1,3,2,1,3,2,1,2,2,1,1,3,3,3,4,4,4,2,1,3,1,3,4,2,2,4,4,4,2,2,3,1,4,3,2,2,2,2,2,2,2,2,2,2,1,5,3,2,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,2,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
477409,0.5034,53,College,Hispanic,Male,$125k or more,sporadic,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,2,2,2,4,2,2,1,1,2,2,3,2,3,2,2,4,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,4,3,2,1,2,1,2,1,1,2,2,2,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477410,1.3356,51,High school or less,White,Female,$40-75k,Never,2,2,2,3,1,3,3,2,3,2,3,1,4,3,1,2,1,1,1,1,3,4,1,4,1,1,2,1,1,1,2,2,1,1,2,3,4,4,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,-1,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,-1,-1,-1,1,3,-1,2,1,1,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1
477411,0.8002,28,College,White,Male,$40-75k,always,1,2,2,2,1,1,1,1,1,2,3,3,2,1,2,3,2,2,3,2,3,3,1,2,2,1,3,1,3,3,3,4,2,3,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,2,1,2,2,2,2,1,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477414,1.5942,26,High school or less,Black,Female,Less than $40k,Never,3,2,3,2,2,2,1,2,1,2,1,2,4,2,1,3,2,2,3,3,4,2,2,4,1,4,4,4,2,4,4,3,3,2,2,3,3,4,2,2,1,2,2,2,1,2,1,2,5,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,2,2,6,3,1,3,4,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0
477415,0.3936,70,College,Black,Male,$40-75k,Never,1,2,1,3,1,2,1,2,3,2,1,1,4,4,2,4,1,2,2,2,3,2,1,3,1,4,2,2,1,2,2,2,2,1,1,3,4,4,2,1,2,2,2,2,2,2,2,2,5,1,1,1,1,2,4,2,2,1,2,2,2,2,2,2,2,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,1,1,1,2,1,2,1,2,1,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477416,0.9075,28,College,White,Female,$40-75k,always,1,1,1,3,1,3,2,1,4,1,1,1,4,1,1,1,2,1,1,1,1,1,1,4,1,4,4,3,1,3,4,4,3,2,1,3,3,4,2,2,2,2,2,2,1,2,1,2,5,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477418,2.2921,40,High school or less,White,Female,Less than $40k,sporadic,1,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,2,2,3,3,4,2,1,2,1,1,2,1,2,2,1,3,1,1,4,2,3,2,2,2,2,2,2,2,1,1,2,2,1,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,3,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477419,1.8928,29,High school or less,Hispanic,Female,Less than $40k,Never,1,2,1,1,1,1,1,1,1,2,2,2,4,2,1,3,3,2,3,2,3,2,1,4,1,2,2,2,2,2,2,2,3,1,2,2,3,4,2,2,2,2,1,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,-1,-1,1,3,-1,3,1,2,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477420,1.0071,28,College,Mixed,Male,$125k or more,Never,1,1,2,4,1,3,3,1,4,1,1,1,1,2,1,2,2,2,2,2,2,2,1,3,1,4,3,1,1,2,1,2,3,2,2,1,4,4,2,2,2,2,2,2,1,2,2,2,5,1,2,3,2,2,3,2,1,1,2,2,1,1,1,2,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
477424,0.5441,73,College,Black,Female,$40-75k,sporadic,1,1,1,2,1,1,1,1,1,1,1,1,4,4,1,1,3,2,2,2,4,3,1,2,1,4,3,3,1,3,4,2,3,1,1,4,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,2,1,2,1,1,1,1,1,2,2,1,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477425,0.8746,67,College,White,Female,$125k or more,Never,1,1,1,2,1,2,1,2,1,1,1,1,4,3,3,1,1,2,2,2,1,1,1,2,2,4,2,2,1,2,2,1,2,2,1,1,4,4,2,2,1,2,2,2,1,2,2,2,5,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,3,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477426,0.5232,51,College,Black,Male,Less than $40k,sporadic,1,1,1,3,1,3,1,1,2,1,1,1,3,2,2,2,2,2,1,3,1,1,1,4,1,4,4,3,1,2,1,2,4,1,1,2,4,4,2,1,1,1,2,2,1,1,1,2,5,1,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477427,0.7092,56,College,Hispanic,Female,$75-125k,sporadic,1,3,1,1,1,1,1,1,1,3,4,4,2,1,2,3,1,1,1,2,3,1,1,2,1,1,3,1,3,3,2,4,1,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,4,1,4,4,2,2,2,2,2,2,2,2,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,3,1,1,1,1,1,2,2,2,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477428,0.8724,48,High school or less,Hispanic,Female,$75-125k,sporadic,1,2,1,1,1,1,1,1,1,1,2,3,4,1,1,2,4,3,3,2,3,4,1,1,1,2,4,4,3,4,2,3,3,2,3,-1,3,3,1,1,2,2,1,2,1,2,1,1,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
477430,0.4977,47,College,Hispanic,Male,$75-125k,sporadic,2,4,3,4,4,3,1,2,3,4,2,3,1,1,1,2,3,3,2,4,2,2,2,2,1,4,3,3,2,3,3,4,2,2,2,1,3,3,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,3,1,3,1,1,-1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477431,0.8905,70,College,White,Male,$75-125k,Never,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,1,3,1,4,3,3,1,2,1,3,2,1,1,3,4,4,2,2,2,2,1,2,1,2,2,2,5,2,2,4,1,1,4,1,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,2,2,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477432,1.9125,22,College,Black,Male,$125k or more,always,2,3,2,2,1,2,2,1,3,1,1,1,4,1,1,2,1,1,1,4,4,3,2,3,1,3,3,3,2,3,3,4,3,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477433,0.8068,84,High school or less,Black,Female,$75-125k,always,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,2,2,2,5,1,4,4,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,2,1,2,1,1,1,2,2,2,2,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477434,0.8741,62,College,White,Male,$75-125k,sporadic,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,2,2,2,3,3,2,1,1,2,1,4,4,1,2,3,2,3,1,2,1,4,4,4,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477435,0.9741,64,High school or less,White,Male,$40-75k,Never,1,2,1,1,1,1,1,1,1,2,4,2,2,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,1,1,2,3,4,4,2,2,2,2,2,2,1,2,2,2,1,5,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,3,1,1,2,2,2,2,2,2,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477437,0.5983,78,High school or less,Black,Male,Less than $40k,always,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,4,2,1,4,1,4,2,2,2,3,2,2,3,2,1,3,4,4,2,1,2,2,2,2,2,2,2,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477439,1.103,55,College,White,Female,$75-125k,Never,1,1,1,1,1,1,1,1,1,3,2,4,2,1,1,3,3,1,1,4,4,1,2,4,1,2,3,3,2,4,3,4,2,3,1,3,4,3,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,3,2,1,1,1,2,2,2,2,1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477440,1.6434,38,High school or less,Black,Male,Less than $40k,Never,-1,4,4,4,-1,1,4,-1,1,4,-1,-1,1,-1,4,1,4,4,-1,-1,4,4,2,4,1,4,4,4,4,4,-1,4,4,3,2,3,4,4,2,2,2,2,1,2,1,2,1,2,-1,-1,2,4,3,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,4,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0
477441,1.1276,32,High school or less,White,Male,Less than $40k,Never,1,2,2,2,1,2,2,2,4,-1,4,4,4,1,2,4,3,2,4,4,3,4,2,2,1,2,2,3,2,3,3,4,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,4,1,4,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,1,-1,1,-1,2,1,7,1,3,4,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0
477443,0.9636,79,High school or less,White,Female,$75-125k,always,1,1,1,1,1,1,1,1,1,3,3,4,3,1,2,3,1,1,2,4,1,1,1,2,2,1,3,2,2,3,3,4,1,3,2,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,2,1,2,1,2,2,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477445,0.7927,45,College,Mixed,Female,$40-75k,sporadic,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,2,1,3,1,4,4,3,2,3,3,3,3,4,2,4,4,4,2,2,2,2,1,2,1,2,1,2,5,1,3,3,2,4,3,2,2,2,2,2,2,2,1,2,2,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477447,0.7852,64,College,White,Female,$40-75k,always,1,1,2,3,1,1,1,1,4,2,1,1,3,4,2,2,3,4,3,3,3,4,1,4,2,4,2,2,1,2,1,2,2,1,2,3,4,4,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,2,1,2,1,2,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477449,0.8649,42,College,Hispanic,Female,$125k or more,sporadic,1,1,2,4,1,2,3,1,4,2,1,1,4,2,2,2,2,1,2,2,3,2,1,2,1,4,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,1,2,1,2,2,2,5,1,1,2,2,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,2,1,2,1,2,2,2,2,2,1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477450,1.4623,57,High school or less,White,Female,$75-125k,sporadic,1,1,2,2,1,1,2,2,2,4,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,1,2,3,3,3,2,2,2,2,1,2,1,1,2,2,1,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,3,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477452,1.0357,31,College,Mixed,Female,$125k or more,Never,2,3,2,4,1,3,3,2,4,2,2,1,3,2,2,2,2,2,3,3,2,3,1,3,1,4,2,2,1,2,2,3,3,3,2,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,1,1,-1,-1,2,2,6,2,1,2,4,2,2,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0
477453,0.9323,69,High school or less,White,Male,$75-125k,sporadic,1,3,1,1,1,2,1,1,3,4,2,3,2,3,1,1,1,1,3,2,1,4,1,2,1,4,3,1,1,1,1,2,1,3,1,2,4,4,2,1,2,2,1,2,2,2,1,2,3,3,1,1,1,1,3,2,2,2,2,2,2,1,2,2,2,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477454,1.7647,27,High school or less,Black,Female,Less than $40k,Never,2,2,3,2,1,2,2,3,1,1,1,2,3,2,2,3,2,3,3,3,2,2,2,4,2,2,2,3,2,3,3,2,2,2,2,2,4,3,2,2,1,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,2,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477456,1.1764,58,High school or less,Black,Female,$40-75k,sporadic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,4,4,2,1,3,1,1,1,2,1,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,2,2,1,1,2,1,2,1,2,1,1,1,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477457,1.1763,52,High school or less,White,Female,Less than $40k,sporadic,1,2,1,1,1,1,1,1,1,1,3,4,1,4,2,2,1,1,1,3,3,1,1,4,1,1,1,1,1,2,1,3,1,1,1,3,4,3,1,1,2,2,2,2,2,2,2,2,1,2,1,2,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,3,2,1,2,1,2,1,2,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477459,0.8404,72,College,White,Female,Less than $40k,sporadic,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,4,4,3,-1,3,3,3,1,3,1,-1,4,-1,2,2,2,2,1,2,2,2,1,2,1,3,1,2,1,1,3,1,2,2,2,2,-1,2,2,1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,2,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477460,1.0217,55,High school or less,White,Male,Less than $40k,sporadic,1,2,2,1,1,1,1,2,1,3,3,2,2,1,2,2,2,2,3,2,3,2,1,2,1,3,2,3,2,2,2,1,3,3,2,2,3,3,1,1,1,2,2,2,2,2,2,2,1,5,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,3,2,2,2,1,2,1,2,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
